comment_sentence_id,class,comment_sentence,partition,instance_type,category
2759,PMExponentialGenerator,"a pmexponentialgenerator uses a uniform random variable in 0,1 to sample from an exponential distribution.",0,0,Collaborators
2760,PMExponentialGenerator,"the exponential distribution has a single parameter beta, here denoted as mean.",0,0,Collaborators
2761,PMExponentialGenerator,"the default randomgenerator is pmrandom, but can be modified.",0,0,Collaborators
2762,PMExponentialGenerator,the next method uses the formula,0,0,Collaborators
2763,PMExponentialGenerator,x beta ln 1 u,0,0,Collaborators
2764,PMExponentialGenerator,"to generate an exponential sample x from a uniform 0,1 sample u.",0,0,Collaborators
2772,PMGradient,computes the gradient of a function of a collection of numbers.,0,0,Collaborators
2773,PMGradient,"example f x,y x^2 y",0,0,Collaborators
2901,PMStateTime,a statetime class is a generalization of point.,0,0,Collaborators
2774,PMGradient,g pmgradient of x x first squared x second .,0,0,Collaborators
2902,PMStateTime,it holds both a state and a time.,0,0,Collaborators
2775,PMGradient,g value # 3 2 .,0,0,Collaborators
2903,PMStateTime,"we don t want to use point, since state may be a vector quantity, and the behavior of array @ number is a little off it stores points in an array, what we want is the array itself in state, and the scalar quantity in time .",0,0,Collaborators
2776,PMGradient,# 12 9,0,0,Collaborators
2777,PMGradient,g value # 1 1 .,0,0,Collaborators
2778,PMGradient,# 2 1,0,0,Collaborators
2907,PMStepper,basic steppers execute one timestep of a specific order with a given stepsize.,0,0,Collaborators
2909,PMStepper,"solving ordinary differential equation numerically is usually done iteratively, that is a given state of an ordinary differential equation is iterated forward x t x t dt x t 2dt .",0,0,Collaborators
2910,PMStepper,steppers perform one single step.,0,0,Collaborators
2913,PMStepper,the class method onsystem will assign the system to the stepper.,0,0,Collaborators
2794,PMKolmogorovSmirnov1Sample,does a two sided kolmogorov smirnow test and checks whether sample data are from a population with a given distribution.,0,0,Collaborators
2796,PMKolmogorovSmirnov1Sample,"you can do the last one in two ways, either by specifying a block via #cdf or by specifying a distribution with concrete parameters via #populationdistribution .",0,0,Collaborators
2797,PMKolmogorovSmirnov1Sample,"#ksstatistic returns kolmogorovs d, calculated as the maximum of d and d , iow it does not !",0,0,Collaborators
2798,PMKolmogorovSmirnov1Sample,use d max f y i i n .,0,0,Collaborators
2799,PMKolmogorovSmirnov1Sample,see eg http www^itl.nist^gov div898 handbook eda section3 eda35g^htm why this would be wrong.,0,0,Collaborators
2800,PMKolmogorovSmirnov1Sample,#pvalue returns the probability of getting a d ksstatistic .,0,0,Collaborators
2801,PMKolmogorovSmirnov1Sample,#rejectequalityhypothesiswithalpha does what its name says of course.,0,0,Collaborators
2802,PMKolmogorovSmirnov1Sample,example,0,0,Collaborators
2803,PMKolmogorovSmirnov1Sample,nd dhbnormaldistribution new.,0,0,Collaborators
2804,PMKolmogorovSmirnov1Sample,"normal distribution 0, 1",0,0,Collaborators
2805,PMKolmogorovSmirnov1Sample,ks kolmogorovsmirnov comparedata 1 to 100 collect i nd random withdistribution nd.,0,0,Collaborators
2807,PMKolmogorovSmirnov1Sample,ks rejectequalityhypothesiswithalpha 005.,0,0,Collaborators
2808,PMKolmogorovSmirnov1Sample,FALSE,0,0,Collaborators
3072,RTCalendarExample,colors # # 165 0 38 # 215 48 38 # 244 109 67,0,0,Collaborators
3073,RTCalendarExample,# 253 174 97 # 254 224 139 # 255 255 191 # 217 239 139,1,0,Collaborators
3074,RTCalendarExample,# 166 217 106 # 102 189 99 # 26 152 80 # 0 104 55,0,0,Collaborators
3075,RTCalendarExample,collect ar color r ar first g ar second b ar third range 255 .,1,0,Collaborators
3076,RTCalendarExample,b rtcalendarbuilder new.,0,0,Collaborators
3588,RTScale,a class to have nice scales checks subclasses,1,0,Collaborators
3077,RTCalendarExample,b dateshape rectangle size 15 color color white bordercolor color lightgray.,0,0,Collaborators
3078,RTCalendarExample,b monthshape shape b monthshapepath 150 .,1,0,Collaborators
3590,RTScrollBarBuilder,a rtscrollbarbuilder is a scroll bar that you can add to navigate in your view.,0,0,Collaborators
3079,RTCalendarExample,b yearshape composite comp,1,0,Collaborators
3591,RTScrollBarBuilder,"more than a draggable view, it allows to keep a mark about your position in the view and it scale for large views.",0,0,Collaborators
3080,RTCalendarExample,comp add rtlabel new text d d year height 20 .,1,0,Collaborators
3592,RTScrollBarBuilder,"it can be static, movable, using #isstatic or #ismovable",0,0,Collaborators
3081,RTCalendarExample,comp add rtbox new color color transparent .,1,0,Collaborators
3593,RTScrollBarBuilder,aving an orientation #vertical or #horizontal.,0,0,Collaborators
3082,RTCalendarExample,.,1,0,Collaborators
3594,RTScrollBarBuilder,"the default configuration is #isbasic and #isstatic,",0,0,Collaborators
3083,RTCalendarExample,b dates year year 1990 to year year 2010 .,1,0,Collaborators
3595,RTScrollBarBuilder,the bar shape is defined by #barshape #abox or default value #anellipse,0,0,Collaborators
3084,RTCalendarExample,b datelayout gapsize 0.,1,0,Collaborators
3596,RTScrollBarBuilder,"the bar can have a specificity like #scalable, so it give an idea of the size of the view.",0,0,Collaborators
3085,RTCalendarExample,b monthlayout month.,1,0,Collaborators
3597,RTScrollBarBuilder,size or fixedposition can be defined as blocks.,0,0,Collaborators
3086,RTCalendarExample,b yearlayout horizontalline.,1,0,Collaborators
3598,RTScrollBarBuilder,width to set a static size of width.,0,0,Collaborators
3087,RTCalendarExample,b dateshape if d dictionary includeskey d color,1,0,Collaborators
3088,RTCalendarExample,d value index,0,0,Collaborators
3089,RTCalendarExample,value dictionary at d 005.,1,0,Collaborators
3090,RTCalendarExample,index value 11 01 1.,0,0,Collaborators
3091,RTCalendarExample,index 1 iftrue index 1 .,1,0,Collaborators
3092,RTCalendarExample,index 11 iftrue index 11 .,0,0,Collaborators
3093,RTCalendarExample,colors at index.,1,0,Collaborators
3094,RTCalendarExample,.,0,0,Collaborators
3095,RTCalendarExample,b dateinteraction popup.,1,0,Collaborators
3096,RTCalendarExample,b build.,0,0,Collaborators
3608,RTSmoothLayoutTranslator,a rosmoothlayouttranslator is xxxxxxxxx.,1,0,Collaborators
3097,RTCalendarExample,b view elements select e e model iskindof month pushfront.,0,0,Collaborators
3098,RTCalendarExample,^ b view,1,0,Collaborators
3610,RTSmoothLayoutTranslator,move object,0,0,Collaborators
3611,RTSmoothLayoutTranslator,nbcycles object,1,0,Collaborators
3612,RTSmoothLayoutTranslator,move,0,0,Collaborators
3613,RTSmoothLayoutTranslator,xxxxx,1,0,Collaborators
3614,RTSmoothLayoutTranslator,nbcycles,0,0,Collaborators
3615,RTSmoothLayoutTranslator,xxxxx,1,0,Collaborators
3621,RTSunburstBuilder,"i am a class to create visualizations about rings, center is the root of the tree and arcs are the sub trees.",0,0,Collaborators
3622,RTSunburstBuilder,"you can customize the angle of the arc, and play with the with radius and width of each arc.",1,0,Collaborators
3626,RTSunburstBuilderExamples,rtsunburstbuilderexamples new installtitle basic15,0,0,Collaborators
3627,RTSunburstBuilderExamples,code,1,0,Collaborators
3628,RTSunburstBuilderExamples,b,0,0,Collaborators
3629,RTSunburstBuilderExamples,b rtsunburstbuilder new.,1,0,Collaborators
3630,RTSunburstBuilderExamples,b strategy rtsunburstextentstrategy new extent 800@800 .,0,0,Collaborators
3631,RTSunburstBuilderExamples,b shape colorelement el el model subclasses isempty iftrue color purple iffalse color lightgray .,1,0,Collaborators
3632,RTSunburstBuilderExamples,b explore morph using #subclasses.,0,0,Collaborators
3633,RTSunburstBuilderExamples,b view @ rtdraggableview.,1,0,Collaborators
3634,RTSunburstBuilderExamples,b build.,0,0,Collaborators
3635,RTSunburstBuilderExamples,^ b view,1,0,Collaborators
3646,RTSVGAbstractLine,a rtsvgabstractline refers to the common interface for both regular svg lines and bezier lines as paths .,0,0,Collaborators
3135,RTCircleGeometry,i represent a circle described by its center and a radius .,1,0,Collaborators
3647,RTSVGAbstractLine,the decoration refers to the maker of the line.,0,0,Collaborators
3136,RTCircleGeometry,"i am not a roassal shape, for that use rtellipse.",1,0,Collaborators
3137,RTCircleGeometry,instead i am using in some circle related gemetric computations.,0,0,Collaborators
3651,RTSVGBoxedTextPopup,"a rtsvgboxedtextpopup is a text popup, contained in a square box.",1,0,Collaborators
3652,RTSVGBoxedTextPopup,"this boxing, in svg, supports many features, not included in this class.",0,0,Collaborators
3655,RTSVGPopup,a rtsvgpopup is any kind of popup born from a certain element.,1,0,Collaborators
3656,RTSVGPopup,the click refers to the posibility of activating the popup only when the element is clicked.,0,0,Collaborators
3145,RTCPQualitative,"qualitative schemes do not imply magnitude differences between legend classes, and hues are used to create the primary visual differences between classes.",1,0,Collaborators
3657,RTSVGPopup,this is disabled by default.,0,0,Collaborators
3146,RTCPQualitative,qualitative schemes are best suited to representing nominal or categorical data.,1,0,Collaborators
3147,RTCPQualitative,check it out by executing,0,0,Collaborators
3148,RTCPQualitative,colorpalette qualitative show,1,0,Collaborators
3661,RTSVGVisitor2Test,i am a simple test class for rtsvgvisitor2,0,0,Collaborators
3664,RTTabTable,rttabtable is made to work with csv file contents.,1,0,Collaborators
3670,RTTextWord,a rttextword represents one word of an original text.,0,0,Collaborators
3672,RTTextWord,interval interval,1,0,Collaborators
3673,RTTextWord,text string text,0,0,Collaborators
3162,RTDualAttachPoint,i am a new class to combine attach points,1,0,Collaborators
3674,RTTextWord,interval,0,0,Collaborators
3675,RTTextWord,interval of the word in the original text,1,0,Collaborators
3676,RTTextWord,text,0,0,Collaborators
3165,RTEditableLabel,"i am a class to create editable label shapes, but do not forget that roassal is for visualizations not to build morphs",1,0,Collaborators
3168,RTEllipseTest,a rtellipsetest is a test class for testing the behavior of rtellipse,0,0,Collaborators
3171,RTExperimentalExample,rtexperimentalexample new installtitle boxselectionforedges,1,0,Collaborators
3172,RTExperimentalExample,code,0,0,Collaborators
3173,RTExperimentalExample,gtexample,1,0,Collaborators
3174,RTExperimentalExample,b v,0,0,Collaborators
3175,RTExperimentalExample,b rtobjectbrowser new.,1,0,Collaborators
3176,RTExperimentalExample,v rtview new.,0,0,Collaborators
3688,RTTreeMapExampleTODELETE,examples of rttreemap,1,0,Collaborators
3177,RTExperimentalExample,v addelement rtbox element.,0,0,Collaborators
3178,RTExperimentalExample,b object v.,1,0,Collaborators
3179,RTExperimentalExample,^ b,0,0,Collaborators
3692,RTVerticalMultipleData,each group has the same x value.,1,0,Collaborators
3693,RTVerticalMultipleData,negative data are not allowed.,0,0,Collaborators
3694,RTVerticalMultipleData,here is an example,1,0,Collaborators
3695,RTVerticalMultipleData,b d,0,0,Collaborators
3696,RTVerticalMultipleData,b rtgrapher new.,1,0,Collaborators
3697,RTVerticalMultipleData,d rtverticalmultipledata new.,0,0,Collaborators
3698,RTVerticalMultipleData,d points # # hello 1 2 1 # world 2 4 2 # bonjour 3 5 4 # bonjour 3 5 4 # bonjour 3 5 4 .,1,0,Collaborators
3699,RTVerticalMultipleData,d addmetric #second.,0,0,Collaborators
3700,RTVerticalMultipleData,d addmetric #third.,1,0,Collaborators
3189,RTExploraBuilderTest,a roexplorabuildertest is xxxxxxxxx.,0,0,Collaborators
3701,RTVerticalMultipleData,d addmetric #fourth.,1,0,Collaborators
3702,RTVerticalMultipleData,d barchartwithbartitle #first rotation 30.,0,0,Collaborators
3703,RTVerticalMultipleData,b add d.,1,0,Collaborators
3704,RTVerticalMultipleData,b,0,0,Collaborators
3705,RTVerticalMultipleData,here another example,1,0,Collaborators
3195,RTFilterInView,this interaction adds a set of menu in the view to filter in and out some elements,0,0,Collaborators
3707,RTVerticalMultipleData,classes collection withallsubclasses reversesortedas #numberofmethods first 10.,1,0,Collaborators
3196,RTFilterInView,here is an example,0,0,Collaborators
3708,RTVerticalMultipleData,b rtgrapher new.,1,0,Collaborators
3197,RTFilterInView,b,0,0,Collaborators
3709,RTVerticalMultipleData,d rtverticalmultipledata new.,1,0,Collaborators
3198,RTFilterInView,b rtmondrian new.,0,0,Collaborators
3710,RTVerticalMultipleData,d points classes.,1,0,Collaborators
3199,RTFilterInView,b shape box size #numberofmethods.,0,0,Collaborators
3711,RTVerticalMultipleData,d addmetric #numberoflinesofcode.,1,0,Collaborators
3200,RTFilterInView,b nodes collection withallsubclasses .,0,0,Collaborators
3712,RTVerticalMultipleData,d addmetric #numberofmethods.,1,0,Collaborators
3201,RTFilterInView,b layout grid.,0,0,Collaborators
3713,RTVerticalMultipleData,d barchartwithbartitle #name rotation 30.,1,0,Collaborators
3202,RTFilterInView,b normalizer normalizecolor #numberofmethods.,0,0,Collaborators
3714,RTVerticalMultipleData,b add d.,1,0,Collaborators
3203,RTFilterInView,b view @ rtfilterinview.,0,0,Collaborators
3715,RTVerticalMultipleData,b,1,0,Collaborators
3204,RTFilterInView,b,0,0,Collaborators
3205,RTFilterInView,with edges,1,0,Collaborators
3206,RTFilterInView,b,0,0,Collaborators
3207,RTFilterInView,b rtmondrian new.,1,0,Collaborators
3208,RTFilterInView,b shape box size #numberofmethods.,0,0,Collaborators
3209,RTFilterInView,b nodes collection withallsubclasses .,1,0,Collaborators
3210,RTFilterInView,b normalizer normalizecolor #numberofmethods.,0,0,Collaborators
3211,RTFilterInView,b edges connectfrom #superclass.,1,0,Collaborators
3212,RTFilterInView,b layout tree.,0,0,Collaborators
3213,RTFilterInView,b view @ rtfilterinview.,1,0,Collaborators
3214,RTFilterInView,b,0,0,Collaborators
3215,RTFilterInView,example using the spawn block,1,0,Collaborators
3216,RTFilterInView,b,0,0,Collaborators
3217,RTFilterInView,b rtmondrian new.,1,0,Collaborators
3218,RTFilterInView,b shape box size #numberofmethods.,0,0,Collaborators
3219,RTFilterInView,b nodes collection withallsubclasses .,1,0,Collaborators
3220,RTFilterInView,b layout grid.,0,0,Collaborators
3221,RTFilterInView,b normalizer normalizecolor #numberofmethods.,1,0,Collaborators
3222,RTFilterInView,filter rtfilterinview new.,0,0,Collaborators
3223,RTFilterInView,filter spawnblock el rtview new addall el copy yourself .,1,0,Collaborators
3224,RTFilterInView,b view @ filter.,0,0,Collaborators
3225,RTFilterInView,b,1,0,Collaborators
3742,RTWeightedCircleLayout,rtweightedcirclelayout is a circle layout that gives more space to big elements and fewer space to small elements.,0,0,Collaborators
3743,RTWeightedCircleLayout,here is an example,1,0,Collaborators
3744,RTWeightedCircleLayout,v rtview new.,0,0,Collaborators
3745,RTWeightedCircleLayout,elements rtellipse new size 5 color color red size vv vv 4 elementson 1 to 15 .,1,0,Collaborators
3746,RTWeightedCircleLayout,v addall elements.,0,0,Collaborators
3747,RTWeightedCircleLayout,rtweightedcirclelayout on elements.,1,0,Collaborators
3748,RTWeightedCircleLayout,v,0,0,Collaborators
3757,TROSMShape,this shape represent an openstreetmap background object which tracks the camera zoom level and translation to build a view of the corresponding part of the openstreetmap.,0,0,Collaborators
3761,TROSMShape,position point,0,0,Collaborators
3762,TROSMShape,rectangle rectangle,0,0,Collaborators
3763,TROSMShape,scale point,0,0,Collaborators
3764,TROSMShape,tiles dictionary of point form,0,0,Collaborators
3765,TROSMShape,zoom point,0,0,Collaborators
3768,TROSMShape,position,0,0,Collaborators
3257,RTForceBasedLayout,a roforcebasedlayout is inspired from the code of d3.,0,0,Collaborators
3770,TROSMShape,rectangle,0,0,Collaborators
3771,TROSMShape,bounds of the shape,0,0,Collaborators
3772,TROSMShape,scale,0,0,Collaborators
3773,TROSMShape,the scale of the shape,0,0,Collaborators
3774,TROSMShape,tiles,0,0,Collaborators
3776,TROSMShape,zoom,0,0,Collaborators
3778,TROSMShape,principle,0,0,Collaborators
3779,TROSMShape,10 in roassal space 1km in osm.,0,0,Collaborators
3780,TROSMShape,r zoom to osm zoom level base is 1km pixel,0,0,Collaborators
3781,TROSMShape,1000 rzoom 156543034 meters pixel 2 ^ zoomlevel,0,0,Collaborators
3782,TROSMShape,zoomlevel ln 156543034 rzoom ln 2,0,0,Collaborators
3783,TROSMShape,remainderzoom 156543034 rzoom 2 ^ zoomlevel,0,0,Collaborators
3784,TROSMShape,lon to roassal space l 40075016686 l 360,0,0,Collaborators
3785,TROSMShape,lat to roassal space l float pi 4 l degreestoradians 2 tan ln 40075016686 20 float pi,0,0,Collaborators
3786,TROSMShape,remember working limit for lat lon is 8505113,0,0,Collaborators
3787,TROSMShape,goal,0,0,Collaborators
3788,TROSMShape,"depending on the rtview size and the canvas parameters, get the right tiles from osm and display them.",0,0,Collaborators
3789,TROSMShape,algorithm,0,0,Collaborators
3790,TROSMShape,"from the camera, get the zoom level and offset.",0,0,Collaborators
3791,TROSMShape,compute the osm zoom level with the camera zoom value .,0,0,Collaborators
3792,TROSMShape,make remainder zoom a transform inside the trosmshape.,0,0,Collaborators
3793,TROSMShape,"take corners of bounding box, get lat long, get tiles x and y based on previous zoom level.",0,0,Collaborators
3794,TROSMShape,set clipping rectangle to trosmshape bounds.,0,0,Collaborators
3795,TROSMShape,display each tile.,0,0,Collaborators
3796,TROSMShape,cache each tile.,0,0,Collaborators
3797,TROSMShape,"when displaying, check if tile exists.",0,0,Collaborators
3798,TROSMShape,remove tile if not used in display.,0,0,Collaborators
3310,RTGrapherSelectRangeViewContext,define a range for gt,0,0,Collaborators
3311,RTGrapherSelectRangeViewContext,g rtgrapher new.,0,0,Collaborators
3312,RTGrapherSelectRangeViewContext,g view rtview new.,0,0,Collaborators
3313,RTGrapherSelectRangeViewContext,ds rtdata new.,0,0,Collaborators
3314,RTGrapherSelectRangeViewContext,ds dotshape color color blue trans.,0,0,Collaborators
3315,RTGrapherSelectRangeViewContext,ds points rtshape withallsubclasses.,0,0,Collaborators
3316,RTGrapherSelectRangeViewContext,ds y cls cls numberofmethods 50 .,0,0,Collaborators
3317,RTGrapherSelectRangeViewContext,ds x cls cls numberoflinesofcode 150 .,0,0,Collaborators
3318,RTGrapherSelectRangeViewContext,g add ds.,0,0,Collaborators
3319,RTGrapherSelectRangeViewContext,rtgrapherselectrangeviewcontext ongrapher g callback elements g view attributeat #presentation selection elements .,0,0,Collaborators
3320,RTGrapherSelectRangeViewContext,g,0,0,Collaborators
3332,RTHighlightableWithCursor,highlight to indicates that some interaction be can done.,0,0,Collaborators
3334,RTHighlightableWithCursor,"eg,",0,0,Collaborators
3335,RTHighlightableWithCursor,b,0,0,Collaborators
3336,RTHighlightableWithCursor,b rtumlclassbuilder new,0,0,Collaborators
3337,RTHighlightableWithCursor,instancevariables #instvarnames,0,0,Collaborators
3338,RTHighlightableWithCursor,methodselector #selector,0,0,Collaborators
3339,RTHighlightableWithCursor,methodsnames #rtmethods,0,0,Collaborators
3340,RTHighlightableWithCursor,attributeselector #yourself.,0,0,Collaborators
3341,RTHighlightableWithCursor,b attributeshape color color black.,0,0,Collaborators
3342,RTHighlightableWithCursor,b methodshape color color black.,0,0,Collaborators
3343,RTHighlightableWithCursor,b classnameshape color color black.,0,0,Collaborators
3344,RTHighlightableWithCursor,b lineshape color color black.,0,0,Collaborators
3345,RTHighlightableWithCursor,b boxshape bordercolor color black.,0,0,Collaborators
3346,RTHighlightableWithCursor,b addobjects collection withallsubclasses .,0,0,Collaborators
3347,RTHighlightableWithCursor,b layout tree.,0,0,Collaborators
3348,RTHighlightableWithCursor,b build.,0,0,Collaborators
3349,RTHighlightableWithCursor,b view elements @ rthighlightablewithcursor.,0,0,Collaborators
3350,RTHighlightableWithCursor,^b view,0,0,Collaborators
3351,RTHighlightableWithCursor,b rtmondrian new.,0,0,Collaborators
3352,RTHighlightableWithCursor,b shape circle size 10.,0,0,Collaborators
3353,RTHighlightableWithCursor,b interaction showedge,0,0,Collaborators
3354,RTHighlightableWithCursor,connecttoall #subclasses.,0,0,Collaborators
3355,RTHighlightableWithCursor,b interaction showlabel,0,0,Collaborators
3356,RTHighlightableWithCursor,highlightobjects #subclasses.,0,0,Collaborators
3357,RTHighlightableWithCursor,nodes b nodes collection withallsubclasses .,0,0,Collaborators
3358,RTHighlightableWithCursor,nodes @ rthighlightablewithcursor.,0,0,Collaborators
3359,RTHighlightableWithCursor,b edges movebehind connectfrom #superclass.,0,0,Collaborators
3360,RTHighlightableWithCursor,b layout radial.,0,0,Collaborators
3361,RTHighlightableWithCursor,b,0,0,Collaborators
3392,RTHistogramSet,the histogram gives you a distribution frequency over the points given.,0,0,Collaborators
3393,RTHistogramSet,frequency on y and a collection of values per bars on x.,0,0,Collaborators
3396,RTHorizontalData,rtdata renders bars and dots in vertical way,0,0,Collaborators
3398,RTLabeled,a rtlabeled adds a label above an element.,0,0,Collaborators
3399,RTLabeled,the label may be particularized using #text in the default string representation is not sufficient.,0,0,Collaborators
3400,RTLabeled,consider,0,0,Collaborators
3401,RTLabeled,"eg,",0,0,Collaborators
3402,RTLabeled,v rtview new.,0,0,Collaborators
3403,RTLabeled,e rtellipse new size 30 elementon 42.,0,0,Collaborators
3404,RTLabeled,v add e.,0,0,Collaborators
3405,RTLabeled,"e @ rtlabeled new text value my value is , value asstring .",0,0,Collaborators
3406,RTLabeled,v,0,0,Collaborators
3408,RTLabeled,canvas object,0,0,Collaborators
3409,RTLabeled,color object,0,0,Collaborators
3410,RTLabeled,highlightable object,0,0,Collaborators
3412,RTLabeled,offsetonedge object,0,0,Collaborators
3413,RTLabeled,position object,0,0,Collaborators
3414,RTLabeled,text object,0,0,Collaborators
3415,RTLabeled,canvas,0,0,Collaborators
3416,RTLabeled,xxxxx,0,0,Collaborators
3417,RTLabeled,color,0,0,Collaborators
3418,RTLabeled,xxxxx,0,0,Collaborators
3419,RTLabeled,highlightable,0,0,Collaborators
3420,RTLabeled,xxxxx,0,0,Collaborators
3422,RTLabeled,xxxxx,0,0,Collaborators
3423,RTLabeled,offsetonedge,0,0,Collaborators
3424,RTLabeled,xxxxx,0,0,Collaborators
3425,RTLabeled,position,0,0,Collaborators
3426,RTLabeled,xxxxx,0,0,Collaborators
3427,RTLabeled,text,0,0,Collaborators
3428,RTLabeled,xxxxx,0,0,Collaborators
2920,GLMRoassal2MorphicTest,a glmroassalmorphictest is xxxxxxxxx.,0,0,Collaborators
2927,RTAbout,i am a class that display general information about roassal,0,0,Collaborators
2929,RTAbstractExample,i am the super class of all the roassal examples.,0,0,Collaborators
2930,RTAbstractExample,try to use this script to know the excecution of roassal examples,0,0,Collaborators
2931,RTAbstractExample,examples errors,0,0,Collaborators
2932,RTAbstractExample,examples orderedcollection new.,0,0,Collaborators
2933,RTAbstractExample,errors orderedcollection new.,0,0,Collaborators
2934,RTAbstractExample,rtabstractexample subclasses collect #new,0,0,Collaborators
2935,RTAbstractExample,do example,0,0,Collaborators
2936,RTAbstractExample,example gtexamples do met time builder,0,0,Collaborators
2937,RTAbstractExample,time dateandtime now.,0,0,Collaborators
2938,RTAbstractExample,builder example perform met selector.,0,0,Collaborators
2939,RTAbstractExample,builder iskindof rtbuilder,0,0,Collaborators
2940,RTAbstractExample,iftrue builder build .,0,0,Collaborators
3452,RTLineDecorationExample,rtlinedecorationexample new installtitle cool,0,0,Collaborators
2941,RTAbstractExample,time dateandtime now time.,0,0,Collaborators
3453,RTLineDecorationExample,code,0,0,Collaborators
2942,RTAbstractExample,time 1 asduration,0,0,Collaborators
3454,RTLineDecorationExample,v b1 b2 edges,0,0,Collaborators
2943,RTAbstractExample,iftrue examples add met time,0,0,Collaborators
3455,RTLineDecorationExample,b1 rtbox new,0,0,Collaborators
2944,RTAbstractExample,on error do errors add met,0,0,Collaborators
3456,RTLineDecorationExample,size 100,0,0,Collaborators
2945,RTAbstractExample,displayingprogress running examples .,0,0,Collaborators
3457,RTLineDecorationExample,element,0,0,Collaborators
2946,RTAbstractExample,examples errors,0,0,Collaborators
3458,RTLineDecorationExample,translateto 0 @ 0,0,0,Collaborators
3459,RTLineDecorationExample,@ rtdraggable.,0,0,Collaborators
3460,RTLineDecorationExample,b2 rtbox new,0,0,Collaborators
3461,RTLineDecorationExample,size 100,0,0,Collaborators
3462,RTLineDecorationExample,element,0,0,Collaborators
3463,RTLineDecorationExample,translateto 400 @ 0,0,0,Collaborators
3464,RTLineDecorationExample,@ rtdraggable.,0,0,Collaborators
3465,RTLineDecorationExample,edges orderedcollection new.,0,0,Collaborators
3466,RTLineDecorationExample,edges add rtarrowedline new head rtfilleddiamond ashead color color black width 2 attachpoint rtrectangleattachpoint new offset 15 edgefrom b1 to b2 .,0,0,Collaborators
3467,RTLineDecorationExample,edges add rtdecoratedline new color color blue width 2 attachpoint rtrectangleattachpoint new offset 15 edgefrom b1 to b2 .,0,0,Collaborators
3468,RTLineDecorationExample,edges add rtdecoratedline new filleddiamondhead color color green width 2 attachpoint rtrectangleattachpoint new offset 15 edgefrom b1 to b2 .,0,0,Collaborators
3469,RTLineDecorationExample,edges add rtdecoratedline new filleddiamondhead emptycircletail color color red width 2 attachpoint rtrectangleattachpoint new offset 15 edgefrom b1 to b2 .,0,0,Collaborators
3470,RTLineDecorationExample,v rtview new,0,0,Collaborators
3471,RTLineDecorationExample,add b1,0,0,Collaborators
3472,RTLineDecorationExample,add b2,0,0,Collaborators
3473,RTLineDecorationExample,addall edges.,0,0,Collaborators
3474,RTLineDecorationExample,edges do each each update .,0,0,Collaborators
3475,RTLineDecorationExample,v,0,0,Collaborators
2965,RTAbstractStackedDataSet,a data set is a set of points intended to be charted.,0,0,Collaborators
2985,RTAttachPoint,i am the superclass of the class hierarchy describing attach points.,0,0,Collaborators
2986,RTAttachPoint,an attach point indicates where lines start and end.,0,0,Collaborators
3500,RTLinePathBuilder,an interpolator a way to create lines in svg,0,0,Collaborators
3502,RTLinkView,i allow to export several views,0,0,Collaborators
3503,RTLinkView,"for instance if in your visualization rtview, you have elements that have visualizalitations you can use it to explore it in a web browser",0,0,Collaborators
2995,RTBezier3Line,describe a cubic bezier spline,0,0,Collaborators
2996,RTBezier3Line,here is an example,0,0,Collaborators
2997,RTBezier3Line,v rtview new.,0,0,Collaborators
2998,RTBezier3Line,s rtellipse new color color red alpha 04 size 30.,0,0,Collaborators
2999,RTBezier3Line,e1 s elementon begin .,0,0,Collaborators
3000,RTBezier3Line,e2 s elementon end .,0,0,Collaborators
3001,RTBezier3Line,e3 s elementon middle .,0,0,Collaborators
3002,RTBezier3Line,lineshape rtbezier3line new.,0,0,Collaborators
3003,RTBezier3Line,lineshape controlelement e3.,0,0,Collaborators
3004,RTBezier3Line,lineshape attachpoint rtshorterdistanceattachpoint instance .,0,0,Collaborators
3005,RTBezier3Line,edge lineshape edgefrom e1 to e2.,0,0,Collaborators
3006,RTBezier3Line,v add e1 add e2 add e3 add edge.,0,0,Collaborators
3007,RTBezier3Line,e1 @ rtdraggable.,0,0,Collaborators
3008,RTBezier3Line,e2 @ rtdraggable.,0,0,Collaborators
3009,RTBezier3Line,e3 @ rtdraggable.,0,0,Collaborators
3010,RTBezier3Line,e2 translateby 80 @ 50.,0,0,Collaborators
3011,RTBezier3Line,e3 translateby 40 @ 25.,0,0,Collaborators
3012,RTBezier3Line,v,0,0,Collaborators
3525,RTPlatformPopup,i am a basic class to have the platform popup instead of the roassal popup rtpopup,0,0,Collaborators
3527,RTPopupTest,a roabstractpopuptest is xxxxxxxxx.,0,0,Collaborators
3529,RTPopupTest,popup object,0,0,Collaborators
3530,RTPopupTest,view object,0,0,Collaborators
3531,RTPopupTest,popup,0,0,Collaborators
3532,RTPopupTest,xxxxx,0,0,Collaborators
3533,RTPopupTest,view,0,0,Collaborators
3534,RTPopupTest,xxxxx,0,0,Collaborators
3540,RTRectangleAttachPoint,continuous attach point which presumes both shapes are not rotated rectangles,0,0,Collaborators
3541,RTRectangleAttachPoint,v rtview new.,0,0,Collaborators
3542,RTRectangleAttachPoint,e1 rtbox new size 50 elementon 1.,0,0,Collaborators
3031,RTBorderAttachPoint,i am an attach point that will end the line on the border of the end shapes.,0,0,Collaborators
3543,RTRectangleAttachPoint,e2 rtellipse new size 50 elementon 2.,0,0,Collaborators
